NDVI,GNDVI,NDRE,DryYield
0.65166,0.77771,0.54271,378.2053
0.64862,0.77474,0.54126,432.3717
0.64862,0.77474,0.54126,396.585
0.66102,0.77376,0.54371,408.8381
0.65966,0.78035,0.55067,401.2473
0.65536,0.77949,0.54424,395.775
0.65536,0.77949,0.54424,396.7759
0.64611,0.76746,0.53794,342.6979
0.64643,0.76439,0.54084,383.2021
0.65222,0.76866,0.54453,403.4281
0.65222,0.76866,0.54453,372.8837
0.64515,0.77136,0.52776,361.0955
0.63223,0.75783,0.52813,315.9586
0.61968,0.74948,0.50703,378.0089
0.62118,0.74172,0.50013,317.9956
0.62118,0.74172,0.50013,342.3504
0.61829,0.74437,0.50961,361.0627
0.6231,0.75457,0.51154,353.5189
0.61648,0.74808,0.50888,368.9181
0.61648,0.74808,0.50888,315.6371
0.60904,0.75249,0.50442,335.0942
0.61327,0.75672,0.50291,364.77
0.61924,0.74909,0.50733,334.6448
0.61924,0.74909,0.50733,346.7075
0.6268,0.7577,0.51404,335.8652
0.61709,0.74833,0.50615,307.5799
0.60303,0.7513,0.49686,336.385
0.60303,0.7513,0.49686,347.916
0.61495,0.75346,0.49593,341.4275
0.61456,0.75224,0.50385,289.7311
0.62759,0.75386,0.5171,281.8863
0.65461,0.79011,0.54543,602.215
0.66021,0.77936,0.55119,422.2605
0.65809,0.78548,0.55865,429.156
0.653,0.78047,0.55644,382.5934
0.65656,0.77548,0.55057,413.7296
0.65656,0.77548,0.55057,469.0135
0.65562,0.77103,0.54374,414.9684
0.65166,0.77771,0.54271,332.8619
0.64862,0.77474,0.54126,413.7296
0.64862,0.77474,0.54126,407.8635
0.66102,0.77376,0.54371,412.087
0.65966,0.78035,0.55067,383.448
0.65536,0.77949,0.54424,382.3595
0.65536,0.77949,0.54424,414.1122
0.64611,0.76746,0.53794,359.3744
0.64643,0.76439,0.54084,405.0096
0.65222,0.76866,0.54453,433.2251
0.65222,0.76866,0.54453,371.5426
0.64515,0.77136,0.52776,429.6982
0.63223,0.75783,0.52813,369.1034
0.61968,0.74948,0.50703,327.9598
0.62118,0.74172,0.50013,349.8792
0.62118,0.74172,0.50013,396.0795
0.61829,0.74437,0.50961,379.575
0.6231,0.75457,0.51154,403.7833
0.61648,0.74808,0.50888,322.0464
0.61648,0.74808,0.50888,292.4456
0.60904,0.75249,0.50442,335.4362
0.61327,0.75672,0.50291,339.7961
0.61924,0.74909,0.50733,355.6858
0.61924,0.74909,0.50733,328.0683
0.6268,0.7577,0.51404,286.8144
0.61709,0.74833,0.50615,340.4948
0.60303,0.7513,0.49686,349.646
0.60303,0.7513,0.49686,305.907
0.61495,0.75346,0.49593,300.3253
0.61456,0.75224,0.50385,297.0443
0.62269,0.75045,0.50613,269.0144
0.65461,0.79011,0.54543,639.5044
0.65461,0.79011,0.54543,468.7145
0.65654,0.78526,0.55337,467.4928
0.65978,0.78278,0.55958,471.6951
0.65754,0.78068,0.54952,397.4282
0.65754,0.78068,0.54952,401.8013
0.65208,0.7738,0.5411,403.3392
0.65127,0.78463,0.5445,387.1825
0.64958,0.77465,0.54581,421.4275
0.64958,0.77465,0.54581,385.2262
0.65852,0.77904,0.54927,400.543
0.66306,0.7791,0.55032,410.5503
0.65237,0.78138,0.53998,429.9012
0.65237,0.78138,0.53998,401.2808
0.64117,0.76912,0.53806,329.1325
0.64693,0.7711,0.54144,420.3839
0.64936,0.77738,0.54216,428.6221
0.64936,0.77738,0.54216,419.0418
0.63958,0.76888,0.52431,380.5355
0.63788,0.76165,0.52838,319.1396
0.61931,0.75203,0.50335,340.599
0.61994,0.75353,0.49582,398.6817
0.61994,0.75353,0.49582,353.791
0.62114,0.74585,0.50584,357.3401
0.6211,0.75445,0.50858,392.5645
0.62003,0.75511,0.50705,362.9768
0.62003,0.75511,0.50705,365.3129
0.60354,0.75492,0.50388,346.0164
0.60809,0.75778,0.5,328.7501
0.61274,0.7536,0.505,337.1419
0.61274,0.7536,0.505,351.5332
0.61971,0.74796,0.50821,327.4066
0.61158,0.74977,0.50499,362.9299
0.59673,0.74484,0.49314,334.6258
0.59673,0.74484,0.49314,329.8725
0.60472,0.74481,0.49673,299.4884
0.61117,0.75218,0.50193,316.997
0.63335,0.76229,0.50765,232.5244
0.652,0.77947,0.54361,338.6783
0.652,0.77947,0.54361,376.7207
0.65903,0.78205,0.55678,409.5688
0.66092,0.7828,0.56466,417.4957
0.64869,0.78336,0.55858,383.4919
0.64869,0.78336,0.55858,475.999
0.64194,0.78004,0.54782,433.1462
0.64227,0.77574,0.54945,430.0714
0.64529,0.76965,0.55468,411.5322
0.64529,0.76965,0.55468,381.0509
0.65824,0.78256,0.55094,409.0973
0.65411,0.77705,0.54871,341.9597
0.64615,0.76877,0.54382,436.0897
0.64615,0.76877,0.54382,374.1942
0.63987,0.76715,0.54012,357.001
0.63918,0.76753,0.53789,388.2024
0.63824,0.76093,0.54116,430.6919
0.63824,0.76093,0.54116,378.5751
0.63917,0.76229,0.52294,353.6062
0.62836,0.75365,0.52529,373.6322
0.60793,0.74909,0.50339,351.572
0.61762,0.75008,0.50144,351.1675
0.61762,0.75008,0.50144,361.0307
0.62592,0.75138,0.51563,330.908
0.61766,0.75856,0.51781,335.5365
0.62755,0.76313,0.50371,342.5798
0.62755,0.76313,0.50371,382.7048
0.59647,0.7444,0.4996,323.1581
0.59805,0.74373,0.49143,330.9338
0.60446,0.74833,0.50379,358.8302
0.60446,0.74833,0.50379,344.8521
0.61313,0.74716,0.50399,362.6245
0.60168,0.74511,0.49516,330.0869
0.59435,0.73235,0.47787,322.7103
0.59435,0.73235,0.47787,337.6381
0.59316,0.73195,0.48073,515.6641
0.60755,0.74353,0.49278,513.1678
0.63576,0.7601,0.50152,328.5247
0.63576,0.7601,0.50152,363.7496
0.63853,0.76654,0.53801,324.3607
0.63853,0.76654,0.53801,405.0107
0.64882,0.7723,0.55005,405.3421
0.65949,0.78193,0.56127,396.8167
0.64732,0.78331,0.55368,411.6927
0.64732,0.78331,0.55368,400.8608
0.64209,0.77173,0.54854,417.5632
0.63891,0.77447,0.54435,436.5501
0.64188,0.77984,0.54509,427.2549
0.64188,0.77984,0.54509,430.9303
0.65122,0.77947,0.54346,434.1052
0.65538,0.78085,0.55635,414.649
0.64027,0.77115,0.5406,441.9234
0.64027,0.77115,0.5406,404.272
0.63307,0.76591,0.52862,382.6685
0.63373,0.76829,0.53358,430.9303
0.63295,0.75887,0.53321,374.5283
0.63295,0.75887,0.53321,398.5428
0.6257,0.75907,0.51829,366.2329
0.60718,0.74954,0.51574,370.0967
0.59653,0.74549,0.5,339.7382
0.60497,0.74105,0.49881,343.7041
0.60497,0.74105,0.49881,352.295
0.62768,0.75138,0.51383,364.5015
0.62232,0.75917,0.51793,342.0674
0.61864,0.76145,0.5075,349.8853
0.61864,0.76145,0.5075,392.7623
0.60272,0.75193,0.50318,361.3746
0.5922,0.74153,0.49047,342.9187
0.59552,0.74115,0.50066,380.5071
0.59552,0.74115,0.50066,331.1929
0.61153,0.75286,0.50207,358.3209
0.58261,0.72433,0.49062,319.372
0.57898,0.72021,0.47193,286.3357
0.57898,0.72021,0.47193,342.1662
0.57079,0.72367,0.47581,405.2474
0.58514,0.72825,0.49082,441.8537
0.60935,0.73368,0.50127,347.9463
0.60935,0.73368,0.50127,386.1682
0.62274,0.76195,0.51869,323.7522
0.62274,0.76195,0.51869,395.9355
0.63408,0.77295,0.52712,362.5525
0.64346,0.78214,0.53286,418.9688
0.6406,0.77757,0.5314,372.4149
0.6406,0.77757,0.5314,450.1145
0.63798,0.76246,0.53278,387.7108
0.63589,0.77012,0.53462,421.693
0.63636,0.77315,0.53801,490.4635
0.63636,0.77315,0.53801,440.3673
0.63517,0.76835,0.53453,360.9427
0.64546,0.77945,0.54743,439.0107
0.62854,0.77421,0.52979,388.4055
0.62854,0.77421,0.52979,404.7247
0.62822,0.76331,0.52216,383.94
0.62335,0.76603,0.51938,383.1575
0.61275,0.76243,0.51401,379.2471
0.62099,0.76412,0.50573,424.6389
0.62099,0.76412,0.50573,368.9656
0.60671,0.75427,0.50573,346.4264
0.5869,0.72971,0.49054,359.919
0.589,0.73239,0.48621,327.9687
0.589,0.73239,0.48621,335.6724
0.6069,0.74586,0.49399,358.9004
0.60628,0.7479,0.49654,325.8272
0.59635,0.74314,0.48368,342.4496
0.59635,0.74314,0.48368,340.6783
0.5935,0.74578,0.48355,384.1795
0.58963,0.73951,0.47566,372.8078
0.58286,0.73878,0.47997,364.6857
0.58286,0.73878,0.47997,329.2491
0.58234,0.7378,0.47949,334.2886
0.56749,0.72784,0.48087,341.7995
0.57572,0.72815,0.47296,346.9588
0.57572,0.72815,0.47296,312.9005
0.57171,0.72854,0.47449,436.0034
0.58018,0.72239,0.48072,402.9488
0.59957,0.73105,0.50126,310.5498
0.59957,0.73105,0.50126,341.9999
0.61453,0.75704,0.5179,315.2846
0.61453,0.75704,0.5179,365.9833
0.62379,0.76547,0.52648,354.0569
0.62659,0.76592,0.52149,373.9642
0.6317,0.76331,0.52862,397.8
0.6317,0.76331,0.52862,382.953
0.62663,0.76623,0.53365,379.5365
0.62514,0.76749,0.53195,387.246
0.62396,0.77284,0.5355,387.3087
0.62396,0.77284,0.5355,405.814
0.6269,0.76489,0.53139,452.1004
0.63102,0.76761,0.53516,364.901
0.62622,0.76584,0.52371,359.6009
0.62622,0.76584,0.52371,370.5486
0.62536,0.7569,0.52435,407.1343
0.6262,0.76256,0.51717,392.191
0.61671,0.75862,0.51704,381.9375
0.6277,0.76275,0.51106,411.9274
0.6277,0.76275,0.51106,368.9201
0.61572,0.75788,0.50441,375.5989
0.58076,0.72203,0.48499,396.1872
0.58276,0.73638,0.4821,308.8261
0.58276,0.73638,0.4821,325.6008
0.59251,0.73883,0.48949,351.0337
0.59416,0.74171,0.4925,362.4594
0.58925,0.74635,0.48546,332.6672
0.58925,0.74635,0.48546,386.8179
0.54448,0.71438,0.47632,332.1024
0.53972,0.71671,0.47212,329.5064
0.57972,0.73391,0.47997,375.673
0.57972,0.73391,0.47997,353.9948
0.57073,0.729,0.47388,339.5347
0.57086,0.72784,0.47558,348.1831
0.58464,0.73702,0.47972,300.929
0.58464,0.73702,0.47972,344.3994
0.5841,0.73772,0.4827,472.9683
0.58186,0.72966,0.48571,383.7112
0.60575,0.74125,0.49886,300.6633
0.60575,0.74125,0.49886,318.0786
0.63341,0.76525,0.53332,335.949
0.63341,0.76525,0.53332,396.5016
0.62766,0.75765,0.5346,367.1018
0.61186,0.75871,0.52906,368.6837
0.62976,0.75965,0.53324,374.3112
0.62976,0.75965,0.53324,445.6061
0.62999,0.76208,0.53735,396.4045
0.62978,0.75978,0.53726,351.0509
0.625,0.75826,0.53924,432.5696
0.625,0.75826,0.53924,393.4994
0.63801,0.75888,0.54084,383.4916
0.64202,0.7655,0.53838,371.7428
0.63947,0.76709,0.53596,356.4187
0.63947,0.76709,0.53596,395.7311
0.62965,0.76225,0.53964,360.8098
0.63383,0.76024,0.53534,407.7965
0.63718,0.76228,0.53879,380.6088
0.63379,0.76388,0.526,375.9381
0.63379,0.76388,0.526,370.1922
0.61181,0.7539,0.52272,355.904
0.56643,0.71726,0.49853,402.8774
0.59623,0.73602,0.49786,325.4272
0.59623,0.73602,0.49786,344.3236
0.60846,0.74188,0.50361,334.6581
0.61056,0.7449,0.51041,352.4389
0.60189,0.74351,0.51098,332.3077
0.60189,0.74351,0.51098,347.3566
0.58305,0.72433,0.50213,310.1065
0.5899,0.73132,0.50577,297.1374
0.59897,0.74079,0.50364,303.7375
0.59897,0.74079,0.50364,318.0784
0.59312,0.74076,0.49744,323.3554
0.58599,0.73628,0.49812,330.0373
0.60111,0.74266,0.49974,322.9819
0.60111,0.74266,0.49974,348.3879
0.59989,0.73999,0.50143,466.5514
0.59389,0.73377,0.51346,348.4384
0.62296,0.74292,0.52077,349.7024
0.62296,0.74292,0.52077,339.6848
0.6599,0.78148,0.54286,563.8871
0.6599,0.78148,0.54286,368.9538
0.64769,0.77313,0.54085,329.6928
0.64095,0.77371,0.53323,411.8724
0.65222,0.77628,0.53944,380.702
0.65222,0.77628,0.53944,375.431
0.65837,0.77871,0.54761,376.8962
0.66315,0.78095,0.55348,331.576
0.66301,0.77641,0.55841,393.2277
0.66301,0.77641,0.55841,388.4023
0.67035,0.77837,0.55607,379.3815
0.66535,0.7888,0.54805,382.0599
0.6565,0.78373,0.54541,381.5448
0.6565,0.78373,0.54541,432.3363
0.65082,0.77519,0.54635,335.2065
0.65036,0.77572,0.54635,376.3734
0.6663,0.77988,0.55184,395.1132
0.65449,0.77224,0.53783,385.252
0.65449,0.77224,0.53783,378.8402
0.63853,0.77458,0.53447,336.7689
0.6221,0.75219,0.51236,321.07
0.64422,0.76241,0.51539,343.8584
0.64422,0.76241,0.51539,386.9104
0.64791,0.77243,0.52027,383.873
0.64967,0.76199,0.5242,356.8915
0.64292,0.76259,0.51742,365.3071
0.64292,0.76259,0.51742,332.9367
0.63354,0.76538,0.51767,355.6874
0.62888,0.7583,0.51681,329.0334
0.63042,0.76186,0.51077,333.7892
0.63042,0.76186,0.51077,362.3744
0.63408,0.75298,0.50895,350.7078
0.62324,0.75917,0.51036,325.1165
0.6252,0.7596,0.51257,314.0118
0.6252,0.7596,0.51257,316.7568
0.63235,0.75932,0.51478,308.5181
0.63094,0.75644,0.52716,301.4342
0.6406,0.76662,0.52163,277.8003
0.6406,0.76662,0.52163,286.4681
0.66584,0.78842,0.56585,624.3349
0.66584,0.78842,0.56585,418.5794
0.66115,0.78535,0.56584,393.1757
0.66203,0.79125,0.56178,377.431
0.66526,0.78992,0.56588,472.4132
0.66526,0.78992,0.56588,406.905
0.67181,0.78904,0.57387,406.4151
0.67154,0.79437,0.57299,397.2321
0.67562,0.79302,0.57629,430.4956
0.67562,0.79302,0.57629,434.5456
0.67578,0.79659,0.57266,425.0408
0.6759,0.80067,0.56814,446.0336
0.66844,0.79219,0.56435,400.7396
0.66844,0.79219,0.56435,408.5708
0.65341,0.77751,0.56298,379.8499
0.66308,0.78324,0.56456,393.9747
0.67409,0.79229,0.56849,432.0642
0.66481,0.78539,0.56152,377.2439
0.66481,0.78539,0.56152,417.8298
0.66741,0.7793,0.56015,389.4615
0.66166,0.78215,0.55886,400.0913
0.65814,0.78403,0.55456,410.682
0.65814,0.78403,0.55456,400.8755
0.65506,0.78388,0.55219,388.2963
0.65772,0.78203,0.55373,411.0052
0.65242,0.77447,0.54444,401.9751
0.65242,0.77447,0.54444,381.9012
0.64789,0.77434,0.54517,364.0505
0.63642,0.77076,0.53408,383.0226
0.63988,0.77334,0.53768,345.0188
0.63042,0.76186,0.51077,408.6147
0.63408,0.75298,0.50895,382.2164
0.62324,0.75917,0.51036,378.9784
0.6252,0.7596,0.51257,343.9416
0.6252,0.7596,0.51257,326.617
0.63235,0.75932,0.51478,304.7109
0.63094,0.75644,0.52716,333.3436
0.6406,0.76662,0.52163,308.5883
0.66584,0.78842,0.56585,665.2304
0.66584,0.78842,0.56585,599.3625
0.66115,0.78535,0.56584,409.515
0.66203,0.79125,0.56178,475.5013
0.66526,0.78992,0.56588,431.8914
0.66526,0.78992,0.56588,446.2219
0.67181,0.78904,0.57387,428.7066
0.67154,0.79437,0.57299,380.2048
0.67562,0.79302,0.57629,375.8325
0.67562,0.79302,0.57629,423.8035
0.67578,0.79659,0.57266,482.215
0.6759,0.80067,0.56814,437.652
0.66844,0.79219,0.56435,429.4532
0.66844,0.79219,0.56435,399.798
0.65341,0.77751,0.56298,368.3052
0.66308,0.78324,0.56456,386.8261
0.67409,0.79229,0.56849,440.8805
0.66481,0.78539,0.56152,426.9829
0.66481,0.78539,0.56152,358.2062
0.66741,0.7793,0.56015,419.8061
0.66166,0.78215,0.55886,382.4072
0.65814,0.78403,0.55456,395.9756
0.65814,0.78403,0.55456,418.1804
0.65506,0.78388,0.55219,378.1939
0.65772,0.78203,0.55373,435.1441
0.65242,0.77447,0.54444,411.9968
0.65242,0.77447,0.54444,413.7605
0.64789,0.77434,0.54517,379.6445
0.63642,0.77076,0.53408,378.5185
0.63988,0.77334,0.53768,372.4142
0.63988,0.77334,0.53768,425.0685
0.64308,0.77575,0.53611,405.8934
0.64624,0.77489,0.53939,359.8342
0.6411,0.76853,0.53629,348.8243
0.6411,0.76853,0.53629,383.9624
0.64035,0.77251,0.53593,397.4729
0.65147,0.77118,0.5473,333.433
0.65485,0.77641,0.5465,296.6734
0.67063,0.78295,0.56551,663.77
0.67063,0.78295,0.56551,474.6768
0.66171,0.78703,0.56595,422.3391
0.66611,0.79565,0.57184,460.8508
0.66831,0.794,0.57519,464.6164
0.66831,0.794,0.57519,406.5726
0.66565,0.79236,0.57031,490.0697
0.66025,0.78631,0.56714,417.2434
0.67506,0.79,0.57277,451.4276
0.67506,0.79,0.57277,435.3864
0.6806,0.80018,0.57632,422.0459
0.68327,0.79946,0.575,437.9808
0.67519,0.79821,0.56753,466.7133
0.67519,0.79821,0.56753,416.4093
0.66216,0.78113,0.56741,427.6778
0.66266,0.78071,0.5601,445.2484
0.67148,0.78882,0.56411,484.8003
0.67256,0.79231,0.56537,461.2668
0.67256,0.79231,0.56537,393.5947
0.67524,0.79278,0.56526,434.1053
0.66602,0.78686,0.56252,391.0791
0.65748,0.78282,0.55432,407.365
0.65748,0.78282,0.55432,443.7429
0.65756,0.78202,0.55468,413.1689
0.65527,0.77838,0.55585,420.7736
0.652,0.78235,0.54791,387.4938
0.652,0.78235,0.54791,358.1342
0.6429,0.77764,0.54529,362.8685
0.63178,0.77203,0.53245,368.1466
0.63506,0.77212,0.53358,379.6811
0.63506,0.77212,0.53358,382.2206
0.64669,0.78041,0.53769,373.9507
0.64529,0.77497,0.54047,372.9869
0.62926,0.77002,0.52966,369.5419
0.62926,0.77002,0.52966,351.2639
0.63137,0.76333,0.53002,314.4487
0.64422,0.76656,0.54557,311.3095
0.65323,0.77233,0.55107,218.3242
0.66119,0.78726,0.55626,342.815
0.66119,0.78726,0.55626,409.0512
0.6661,0.79202,0.56329,470.7999
0.67232,0.79677,0.56808,555.3012
0.67295,0.80287,0.57351,449.0094
0.67295,0.80287,0.57351,466.219
0.67391,0.79693,0.57639,409.8015
0.67153,0.7971,0.57654,468.5253
0.67886,0.7957,0.573,443.6988
0.67886,0.7957,0.573,423.2368
0.67617,0.79354,0.56911,453.4641
0.68531,0.79766,0.57762,464.3411
0.68392,0.802,0.56982,442.5284
0.67508,0.79459,0.57645,438.7889
0.67508,0.79459,0.57645,412.9298
0.66759,0.7873,0.56695,425.3223
0.68248,0.80311,0.57172,466.1115
0.68392,0.8028,0.57212,472.4473
0.68392,0.8028,0.57212,413.6896
0.68087,0.78733,0.57059,401.5996
0.66933,0.78471,0.55351,472.7464
0.65713,0.7816,0.54405,406.6924
0.65713,0.7816,0.54405,417.9921
0.66343,0.78753,0.55101,390.0352
0.65904,0.78344,0.54844,380.1435
0.65943,0.78403,0.55272,420.5016
0.65943,0.78403,0.55272,389.3536
0.6502,0.76888,0.54766,435.3038
0.6428,0.77492,0.53383,379.6011
0.64653,0.78007,0.53725,418.4464
0.64653,0.78007,0.53725,369.5053
0.64703,0.77449,0.53585,393.5812
0.64795,0.77544,0.53754,423.0686
0.64117,0.77657,0.53526,352.787
0.64117,0.77657,0.53526,431.0398
0.63531,0.76744,0.53695,585.3073
0.64479,0.76748,0.53842,575.4502
0.66911,0.77984,0.54294,393.5615
0.66911,0.77984,0.54294,362.5415
0.65539,0.78365,0.55662,367.5654
0.65539,0.78365,0.55662,435.0368
0.65391,0.78121,0.56039,387.7982
0.67074,0.78576,0.56841,360.3947
0.67798,0.7937,0.5734,388.8833
0.67798,0.7937,0.5734,415.1083
0.68271,0.79577,0.57813,423.4583
0.6789,0.79793,0.57709,381.7215
0.67251,0.79552,0.57266,444.8693
0.67251,0.79552,0.57266,443.064
0.66722,0.78441,0.5718,407.7327
0.67455,0.78651,0.57457,431.9014
0.68218,0.79553,0.57343,386.6917
0.67283,0.78893,0.57645,401.7519
0.67283,0.78893,0.57645,421.8996
0.66621,0.77961,0.56639,366.7262
0.6822,0.78764,0.57767,463.0257
0.68435,0.79037,0.57781,421.5728
0.68435,0.79037,0.57781,393.0429
0.67362,0.78388,0.57179,418.2628
0.65606,0.78112,0.55179,412.4775
0.65193,0.77056,0.54619,412.8935
0.65193,0.77056,0.54619,381.4105
0.6633,0.78057,0.55652,380.0771
0.65548,0.77885,0.5469,405.8677
0.66787,0.77996,0.554,368.9238
0.66787,0.77996,0.554,387.2864
0.65333,0.77407,0.55202,406.6006
0.64326,0.77167,0.53383,374.1713
0.64184,0.77503,0.53882,345.0539
0.64184,0.77503,0.53882,373.6233
0.64571,0.77143,0.53706,377.2937
0.6395,0.7705,0.5373,413.3973
0.63606,0.76861,0.53622,354.8468
0.63606,0.76861,0.53622,383.8781
0.64452,0.76726,0.54205,461.0808
0.65372,0.77123,0.54225,431.3131
0.6673,0.78003,0.54237,349.9123
0.6673,0.78003,0.54237,397.3724
0.66048,0.77712,0.55862,379.0061
0.66048,0.77712,0.55862,443.9399
0.65648,0.7696,0.54926,453.5061
0.65981,0.78046,0.55447,407.501
0.66436,0.78359,0.56047,426.0236
0.66436,0.78359,0.56047,435.6811
0.66929,0.78451,0.55736,396.0075
0.67486,0.78399,0.55862,397.5515
0.66685,0.78988,0.55965,416.3805
0.66685,0.78988,0.55965,374.7711
0.66163,0.78203,0.55327,403.5604
0.67032,0.77894,0.55612,380.1843
0.67656,0.77977,0.55113,387.0298
0.66712,0.77616,0.5484,423.2664
0.66712,0.77616,0.5484,345.2961
0.66776,0.77706,0.55226,376.1585
0.6752,0.78377,0.56046,402.3795
0.67811,0.79101,0.56088,401.0267
0.67811,0.79101,0.56088,438.0187
0.66522,0.78131,0.55544,367.9454
0.64635,0.76978,0.53665,403.2651
0.64502,0.76864,0.53558,381.6477
0.64502,0.76864,0.53558,393.1459
0.65606,0.77955,0.54543,379.4416
0.65152,0.7744,0.54097,358.6839
0.66411,0.77999,0.55006,380.2593
0.66411,0.77999,0.55006,407.0944
0.64647,0.77778,0.54237,374.8066
0.64782,0.77129,0.53002,379.0881
0.63864,0.77129,0.53002,372.9013
0.63864,0.77129,0.53002,356.3866
0.64468,0.7681,0.53187,359.8904
0.63345,0.76974,0.52644,370.7505
0.63363,0.76404,0.52039,372.2503
0.63363,0.76404,0.52039,330.96
0.64086,0.76453,0.52487,438.7294
0.63852,0.76273,0.523,454.9712
0.6567,0.77568,0.5297,317.1303
0.6567,0.77568,0.5297,397.4641
0.6603,0.77627,0.55896,355.2888
0.6603,0.77627,0.55896,428.8114
0.66011,0.77422,0.55089,436.7057
0.65878,0.77555,0.55321,424.6735
0.66092,0.78069,0.55909,400.5053
0.66092,0.78069,0.55909,407.6627
0.66861,0.7843,0.56172,380.0753
0.67425,0.7781,0.56484,409.1292
0.66612,0.78366,0.56271,458.8112
0.66612,0.78366,0.56271,388.7883
0.66905,0.78358,0.5551,379.351
0.66941,0.77674,0.55499,428.3647
0.66349,0.7805,0.54783,355.2245
0.65515,0.77176,0.54703,393.9908
0.65515,0.77176,0.54703,383.9137
0.66784,0.7742,0.55802,341.861
0.67327,0.78514,0.562,442.2175
0.67308,0.78382,0.55623,397.9496
0.67308,0.78382,0.55623,388.8745
0.6653,0.7712,0.55216,387.5778
0.63911,0.76359,0.53498,355.5415
0.64387,0.77286,0.53748,356.7785
0.64387,0.77286,0.53748,382.6648
0.65196,0.77692,0.54262,394.9409
0.6487,0.77287,0.54473,382.8625
0.6522,0.77551,0.55041,373.5205
0.6522,0.77551,0.55041,375.2468
0.64556,0.77047,0.5407,361.6278
0.64284,0.76985,0.53124,377.6479
0.64104,0.76818,0.53294,363.377
0.64104,0.76818,0.53294,409.759
0.64745,0.76574,0.53139,360.9491
0.63027,0.76637,0.52423,334.4966
0.63902,0.75924,0.51928,385.0582
0.63902,0.75924,0.51928,334.4518
0.63513,0.76157,0.5233,536.1774
0.62507,0.75351,0.51684,435.6508
0.65038,0.76406,0.5262,324.3231
0.65038,0.76406,0.5262,392.6243
0.66556,0.77811,0.56154,446.0159
0.66556,0.77811,0.56154,406.9133
0.66217,0.78198,0.55665,415.1679
0.65963,0.77705,0.55353,420.5926
0.66218,0.78198,0.55178,373.7192
0.66218,0.78198,0.55178,402.0593
0.66951,0.7796,0.55972,330.2632
0.67836,0.78445,0.56276,361.6781
0.66475,0.77771,0.56006,448.9388
0.66475,0.77771,0.56006,381.4118
0.66495,0.77431,0.55912,403.0011
0.66394,0.7772,0.55788,403.8557
0.65515,0.77692,0.54461,334.5704
0.64487,0.76668,0.5459,404.9682
0.64487,0.76668,0.5459,376.8642
0.66487,0.77466,0.55998,371.1087
0.67284,0.78606,0.56208,428.4822
0.66721,0.78247,0.55842,365.959
0.66721,0.78247,0.55842,382.4815
0.64961,0.77141,0.54907,413.2001
0.6312,0.75592,0.52978,339.454
0.64298,0.76816,0.53632,348.292
0.64298,0.76816,0.53632,386.1056
0.64483,0.76965,0.53167,393.4744
0.65303,0.76779,0.5412,389.847
0.64996,0.76916,0.54422,364.7877
0.64996,0.76916,0.54422,334.1116
0.6417,0.76555,0.53528,389.1447
0.63616,0.7684,0.53227,369.8665
0.63313,0.76775,0.533,376.0497
0.63313,0.76775,0.533,369.5855
0.64237,0.76523,0.53234,368.8681
0.63721,0.76052,0.53318,370.2026
0.63592,0.76087,0.52364,354.1654
0.63592,0.76087,0.52364,357.3318
0.6319,0.75661,0.52255,473.3131
0.62609,0.7441,0.52848,459.0363
0.64619,0.76534,0.54363,281.7468
0.64619,0.76534,0.54363,371.6822
0.65042,0.77622,0.54988,607.1211
0.65042,0.77622,0.54988,426.9093
0.64614,0.78074,0.54778,376.6192
0.64679,0.78172,0.54466,475.5042
0.65021,0.78082,0.5468,414.903
0.65021,0.78082,0.5468,426.7345
0.65554,0.77984,0.55271,403.6577
0.66657,0.78618,0.5555,356.0564
0.6585,0.78104,0.55295,408.9683
0.6585,0.78104,0.55295,362.2498
0.66115,0.7837,0.55275,456.6143
0.67299,0.78848,0.55664,436.659
0.6675,0.78202,0.54332,382.3998
0.65024,0.78118,0.54082,418.9004
0.65024,0.78118,0.54082,359.4293
0.66055,0.78096,0.54732,413.0633
0.66787,0.78261,0.54837,437.9703
0.67318,0.78882,0.55391,371.7438
0.67318,0.78882,0.55391,370.9393
0.65839,0.78331,0.54579,380.6868
0.63667,0.76514,0.52644,363.756
0.63229,0.76538,0.52781,424.3231
0.63229,0.76538,0.52781,423.0216
0.64296,0.77145,0.52824,375.8153
0.64984,0.76876,0.53838,355.3954
0.64452,0.76838,0.53926,370.1676
0.64452,0.76838,0.53926,355.2697
0.63161,0.76833,0.527,333.2162
0.62739,0.76704,0.52228,339.587
0.63457,0.76797,0.5287,320.2986
0.63457,0.76797,0.5287,305.1532
0.63485,0.76576,0.52871,599.147
